class,tf,rule,symbol,era,bars,ir,excess_cagr,spread_bps
us_stocks,1d,macd_cross,AMAT,2000s,1762,-0.7168635713212318,-0.14775985018895899,-25.765291477737588
us_stocks,1d,macd_cross,AMAT,2010s,2516,-0.2424102733403071,-0.033653401455328025,7.373345219676677
us_stocks,1d,macd_cross,AMAT,2020s,1657,-0.7326357111848001,-0.24909212472683473,-4.991770657297775
us_stocks,1d,macd_cross,AMCR,2010s,1761,-0.4038348454519133,-0.04744826510318212,-4.025103584961635
us_stocks,1d,macd_cross,AMCR,2020s,1657,-0.34957695522307664,-0.05080298718409648,-9.33459516578359
us_stocks,1d,macd_cross,AMD,2000s,1762,0.2554040401908627,0.2256978647621959,33.292143598424
us_stocks,1d,macd_cross,AMD,2010s,936,0.3587333055558343,0.16979841899609482,11.782382584488845
us_stocks,1d,macd_cross,AME,2000s,1762,-0.5003294234722822,-0.09394580875298786,-1.1568658761358532
us_stocks,1d,macd_cross,AME,2010s,2516,-0.7462805715579537,-0.12855338319320353,-3.1347372175078054
us_stocks,1d,macd_cross,AME,2020s,1657,-0.2867652124817785,-0.04351718028820728,5.505992020471526
us_stocks,1d,macd_cross,AMG,2000s,1762,-0.09077261680237589,0.0380509680701655,10.80204895090359
us_stocks,1d,macd_cross,AMG,2010s,2511,-0.2675539836899141,-0.03538484044883816,-3.79814968664422
us_stocks,1d,macd_cross,AMGN,2000s,1762,-0.31330225787605515,-0.043808740999575324,-5.561047127939189
us_stocks,1d,macd_cross,AMGN,2010s,2516,-0.34269370711208186,-0.05134764901454414,5.474651585148031
us_stocks,1d,macd_cross,AMGN,2020s,1657,-0.3139560220545862,-0.046129826460241885,1.5151467373953276
us_stocks,1d,macd_cross,AMP,2000s,1007,-0.4260256412873765,-0.08755983664582367,-17.021215662187288
us_stocks,1d,macd_cross,AMP,2010s,2516,-0.40342204742706816,-0.0742278818427986,2.085262564453513
us_stocks,1d,macd_cross,AMP,2020s,1657,-0.4317062351303256,-0.09709828805173659,1.6519818556230192
us_stocks,1d,macd_cross,AMT,2000s,1762,-0.8819844834683306,-0.2722791626913432,-7.4341569699252625
us_stocks,1d,macd_cross,AMT,2010s,2516,-1.0909704199531842,-0.16904610847768953,-9.855780038883688
us_stocks,1d,macd_cross,AMT,2020s,1657,0.1654245596308298,0.06163366184239627,8.100114614155434
us_stocks,1d,macd_cross,AMZN,2000s,1762,-0.5656761578262587,-0.17576551146005404,-2.657249940257078
us_stocks,1d,macd_cross,AMZN,2010s,2516,-0.9396045302032299,-0.22425073377812965,-9.27051362012487
us_stocks,1d,macd_cross,AMZN,2020s,1657,-0.6306926202351466,-0.14656915589538833,-8.620996030218565
us_stocks,1d,macd_cross,AN,2000s,1762,-0.18693058672667615,-0.01118859701615249,2.795307066165308
us_stocks,1d,macd_cross,AN,2010s,1913,-0.27297048792560247,-0.03844044405029079,1.9774335947223334
us_stocks,1d,macd_cross,ANET,2010s,1257,-0.9392163536208848,-0.2580423916977792,-19.593973707226798
us_stocks,1d,macd_cross,ANET,2020s,1657,-0.9218661127150142,-0.3422014068643928,-8.570492617484767
us_stocks,1d,macd_cross,ANF,2000s,1762,-0.2572270832006984,-0.03317482553698903,1.6925998724086062
us_stocks,1d,macd_cross,ANF,2010s,1001,0.21372599497704994,0.12920573750185582,20.49529616288768
us_stocks,1d,macd_cross,AON,2000s,1762,-0.6776139090596837,-0.13146002459716455,-10.751623415171771
us_stocks,1d,macd_cross,AON,2010s,2516,-0.863835490018778,-0.12964253811088589,-3.6332506761031933
us_stocks,1d,macd_cross,AON,2020s,1657,-0.008279103862594365,0.02028282868636455,9.52118902646805
us_stocks,1d,macd_cross,AOS,2000s,1762,-0.2561823567837055,-0.034471251592124164,-0.07429141777507473
us_stocks,1d,macd_cross,AOS,2010s,2516,-0.4341091626987956,-0.07711631189449752,4.5906336262662535
us_stocks,1d,macd_cross,AOS,2020s,1657,-0.3912385945696813,-0.060685840384271605,-4.223595246026041
us_stocks,1d,macd_cross,APA,2000s,1762,-0.6762105327476112,-0.17311246513371836,-9.179163872784352
us_stocks,1d,macd_cross,APA,2010s,2516,0.18102534456739927,0.07017094009994107,2.935431287802166
us_stocks,1d,macd_cross,APA,2020s,1657,0.08358045187833725,0.20525341357866922,29.67782796696707
us_stocks,1d,macd_cross,APC,2010s,1660,0.09311684564849763,0.05321872860507637,8.446672378082686
us_stocks,1d,macd_cross,APD,2000s,1762,-0.8604224479008189,-0.17155663836310553,-17.603688715460212
us_stocks,1d,macd_cross,APD,2010s,2516,-0.6919086065299932,-0.10295526569521107,-3.7042442202506884
us_stocks,1d,macd_cross,APD,2020s,1657,-0.1103936790430312,-6.616726229946579e-05,4.581135815539994
us_stocks,1d,macd_cross,APH,2000s,1762,-0.9021683694054738,-0.23523944562599497,-16.549504356225363
us_stocks,1d,macd_cross,APH,2010s,2516,-0.5334373912379905,-0.08704425492647117,1.1820412558471072
us_stocks,1d,macd_cross,APH,2020s,1657,-0.8180213038489135,-0.20418679628239933,-2.183724720234673
us_stocks,1d,macd_cross,APO,2010s,2012,-0.5296868113833697,-0.11235887574105008,6.3062700002635435
us_stocks,1d,macd_cross,APO,2020s,1657,-0.24593511302660093,-0.03212747536656879,8.320022570884042
us_stocks,1d,macd_cross,APP,2020s,1152,-0.3916873542909833,-0.08695646738300811,6.2387312997534
us_stocks,1d,macd_cross,APTV,2010s,1761,-0.734027830055454,-0.14298651701388265,-7.476894635224411
us_stocks,1d,macd_cross,APTV,2020s,1657,0.07001785862090931,0.0832334144605551,4.278395285968709
us_stocks,1d,macd_cross,ARE,2000s,1762,-0.2019103807401791,-0.016388911965973918,5.341945707914655
us_stocks,1d,macd_cross,ARE,2010s,2516,-0.7250855145934997,-0.1118330034058388,-6.7968331586681074
us_stocks,1d,macd_cross,ARE,2020s,1657,0.8798546386666608,0.23382495539665538,27.114204559781793
us_stocks,1d,macd_cross,ARES,2010s,1257,-0.6001580355320091,-0.1255314448292193,-1.6865559340388059
us_stocks,1d,macd_cross,ARES,2020s,1657,-0.5569465859979575,-0.1476361876363277,-2.2568336900325563
us_stocks,1d,macd_cross,ATI,2000s,1762,-0.2811625072086245,-0.037913459825170914,17.272129624792544
us_stocks,1d,macd_cross,ATI,2010s,1384,0.058641618744550456,0.0647524542818495,5.749935155709596
us_stocks,1d,macd_cross,ATO,2000s,1762,-0.403605278249917,-0.05277070158668695,-1.8017616898831184
us_stocks,1d,macd_cross,ATO,2010s,2516,-1.156708048040626,-0.1517543510829904,-9.033975384302602
us_stocks,1d,macd_cross,ATO,2020s,1657,-0.4635814757077177,-0.07148260909865178,-4.209503205058951
us_stocks,1d,macd_cross,AVB,2000s,1762,-0.6313864754459059,-0.15845492952302864,-11.649623491390656
us_stocks,1d,macd_cross,AVB,2010s,2516,-0.751985401859528,-0.11109163766087882,-6.777204216648642
us_stocks,1d,macd_cross,AVB,2020s,1657,-0.22225717961045938,-0.024465431492881717,-3.2993923484070655
us_stocks,1d,macd_cross,AVGO,2010s,2516,-0.7985172467638292,-0.20659568821536145,-3.0973017138845793
us_stocks,1d,macd_cross,AVGO,2020s,1657,-1.0773789249169057,-0.39493076487213585,-14.82068163907582
us_stocks,1d,macd_cross,AVY,2000s,1762,0.22865975032331143,0.07977664645122118,8.573228020255312
us_stocks,1d,macd_cross,AVY,2010s,2516,-0.6241340153992301,-0.10656075315530544,-3.228626280900104
us_stocks,1d,macd_cross,AVY,2020s,1657,-0.09723378817082921,0.0034582502952527072,5.232484748200184
us_stocks,1d,macd_cross,AWK,2000s,251,-0.738411212675184,-0.1329009618605903,-12.396042552575773
us_stocks,1d,macd_cross,AWK,2010s,2516,-1.4886784827466157,-0.19613733654778231,-12.644739161201118
us_stocks,1d,macd_cross,AWK,2020s,1657,0.01927775877483008,0.02554333817136234,6.145610658924314
us_stocks,1d,macd_cross,AXON,2000s,1762,-0.26680976557684166,-0.005603967117306929,24.692133950758684
us_stocks,1d,macd_cross,AXON,2010s,2516,-0.3022176961434473,-0.059251126944773747,16.568252643324307
us_stocks,1d,macd_cross,AXON,2020s,1657,-0.4400337977035226,-0.12301708919363818,7.155005892787018
us_stocks,1d,macd_cross,AXP,2000s,1762,-0.5400449282123908,-0.11338737386124176,-13.427708730626318
us_stocks,1d,macd_cross,AXP,2010s,2516,-0.7337510014595728,-0.12101524579039746,-8.274962931359928
us_stocks,1d,macd_cross,AXP,2020s,1657,-0.5543414807377279,-0.1330035724691354,-6.9348602469205245
us_stocks,1d,macd_cross,AYI,2000s,1762,-0.6700974869088502,-0.1702410077333273,-14.260928807933253
us_stocks,1d,macd_cross,AYI,2010s,2129,-0.8304238736348117,-0.18227896796057763,-14.67442464985906
us_stocks,1d,macd_cross,AZO,2000s,1762,-0.17891815660820512,-0.01653169933169374,5.260967764505474
us_stocks,1d,macd_cross,AZO,2010s,2516,-1.0868490151187522,-0.1743890947745388,-8.890311046018995
us_stocks,1d,macd_cross,AZO,2020s,1657,-0.5330379772984928,-0.09718265492037936,-2.609508644827703
us_stocks,1d,macd_cross,BA,2000s,1762,-0.01824059996171477,0.020909590974303116,9.86684295565947
us_stocks,1d,macd_cross,BA,2010s,2516,-0.7517301292809615,-0.14024427740663659,-3.659679152149363
us_stocks,1d,macd_cross,BA,2020s,1657,0.17801759031914485,0.13036242686710386,15.49532442598658
us_stocks,1d,macd_cross,BAC,2000s,1762,-0.12691687195249537,0.02721030385357681,-0.08996427255253955
us_stocks,1d,macd_cross,BAC,2010s,2516,0.0037830341635916587,0.03500920996604462,12.114150828110652
us_stocks,1d,macd_cross,BAC,2020s,1657,-0.04175336667063706,0.024671030341070654,11.275768290377579
us_stocks,1d,macd_cross,BALL,2000s,1762,-0.7713278920020252,-0.14653739017795742,-14.515135199073342
us_stocks,1d,macd_cross,BALL,2010s,2516,-0.8859335364406374,-0.14265897420167617,-6.7625015216558895
us_stocks,1d,macd_cross,BALL,2020s,1657,-0.043040347669561024,0.01763751830071092,3.1111309358083625
us_stocks,1d,macd_cross,BAX,2000s,1762,-0.36888633637222296,-0.05692116828095384,0.3053751728229043
us_stocks,1d,macd_cross,BAX,2010s,2516,-0.557964764795251,-0.07492760546602706,-2.067257016315334
us_stocks,1d,macd_cross,BAX,2020s,1657,-0.17683964519661485,-0.012532329562207956,-13.072602540917593
us_stocks,1d,macd_cross,BBWI,2000s,1762,-0.2665045114943878,-0.038011362890489675,-0.07153205260525133
us_stocks,1d,macd_cross,BBWI,2010s,2516,-0.41087018114086027,-0.0725727670541445,-5.0063975364038535
us_stocks,1d,macd_cross,BBWI,2020s,1195,-0.23203159251027186,-0.010197656674554079,14.074702685485976
us_stocks,1d,macd_cross,BBY,2000s,1762,-0.4980938844474179,-0.10883252929992437,-5.366085535852069
us_stocks,1d,macd_cross,BBY,2010s,2516,-0.41326151945436246,-0.08324034686344373,-5.280454367960349
us_stocks,1d,macd_cross,BBY,2020s,1657,-0.5573210619220493,-0.11308923321629893,-16.17374747124357
us_stocks,1d,macd_cross,BC,2000s,1377,0.05534883650353638,0.034487974403426436,-1.6596218666644458
us_stocks,1d,macd_cross,BDX,2000s,1762,-0.4828136864925373,-0.07524220770002454,1.157230784432509
us_stocks,1d,macd_cross,BDX,2010s,2516,-0.9010214988268767,-0.11983689873847947,-5.388908632522695
us_stocks,1d,macd_cross,BDX,2020s,1657,-0.223289414123233,-0.0237303151141266,-4.045086946983638
us_stocks,1d,macd_cross,BF.B,2000s,1762,-0.2619742446065485,-0.033934005499607345,3.9216870930028342
us_stocks,1d,macd_cross,BF.B,2010s,2516,-0.7145468152127711,-0.1040670040406777,-0.15973055724523483
us_stocks,1d,macd_cross,BF.B,2020s,1657,0.49831315682644495,0.13686655551271953,13.89057067877141
us_stocks,1d,macd_cross,BG,2000s,1762,-0.5039414117309615,-0.11547215930387678,-4.9005474921740495
us_stocks,1d,macd_cross,BG,2010s,2516,0.010410070118953405,0.020478748316284934,4.17736993184265
us_stocks,1d,macd_cross,BG,2020s,1657,-0.6096312180721175,-0.1271000549486101,-9.106964886280476
us_stocks,1d,macd_cross,BIIB,2000s,1762,-0.7613589510486864,-0.16188093555700755,-19.777794153028918
us_stocks,1d,macd_cross,BIIB,2010s,2516,-0.580209458667139,-0.1266163243078131,-4.126809909677692
us_stocks,1d,macd_cross,BIIB,2020s,1657,-0.697977565046432,-0.1693561555431492,-37.732072858726255
us_stocks,1d,macd_cross,BIO,2000s,1762,-0.4259570731828817,-0.0866721476257517,-2.7821956765696183
us_stocks,1d,macd_cross,BIO,2010s,2516,-0.7599126311339851,-0.12721673513299447,-8.27525177716166
us_stocks,1d,macd_cross,BIO,2020s,1189,-0.4302933468940209,-0.07155953356587075,-13.999033114227977
us_stocks,1d,macd_cross,BKNG,2000s,1762,-1.2579628797896503,-0.5220829605798731,-27.042412268637666
us_stocks,1d,macd_cross,BKNG,2010s,2516,-0.41035180611051325,-0.07992354040662986,6.664181789676649
us_stocks,1d,macd_cross,BKNG,2020s,1657,-0.6810681882897212,-0.17171760413568093,-7.346086414673859
us_stocks,1d,macd_cross,BKR,2000s,1762,-0.17169960849704877,-0.00816279764575234,1.9956565324964357
us_stocks,1d,macd_cross,BKR,2010s,2516,-0.048622638684309695,0.01891237009598279,3.560032121511005
us_stocks,1d,macd_cross,BKR,2020s,1657,0.05735902229100369,0.08090642055074881,22.240763243547846
us_stocks,1d,macd_cross,BLDR,2000s,1007,-0.15521104470939637,0.1350845542582534,-11.834698324902819
us_stocks,1d,macd_cross,BLDR,2010s,2516,-0.14621798884087817,0.016000561491229526,18.112900065428434
us_stocks,1d,macd_cross,BLDR,2020s,1657,-0.8089446968604798,-0.24664472842720975,-26.12675877726225
us_stocks,1d,macd_cross,BLK,2000s,1762,-0.6853936116998856,-0.19094182265067783,-3.0840024252420526
us_stocks,1d,macd_cross,BLK,2010s,2516,-0.5129212955264877,-0.08408828394049772,-4.018869280182142
us_stocks,1d,macd_cross,BLK,2020s,1657,-0.2697549731146127,-0.04093712990562692,5.865884430719351
us_stocks,1d,macd_cross,BMY,2000s,1762,-0.4645527236548204,-0.07097162634758791,-6.532213740153078
us_stocks,1d,macd_cross,BMY,2010s,2516,-0.16201562197858094,-0.014524315848214897,7.467741376534647
us_stocks,1d,macd_cross,BMY,2020s,1657,-0.4430430229564128,-0.06299087924723235,-6.766550764774139
us_stocks,1d,macd_cross,BNY,2000s,1762,-0.821242657437478,-0.21413473648412296,-35.64834762423824
us_stocks,1d,macd_cross,BNY,2010s,2516,-0.04623847759171691,0.00897609175476255,7.735613104454667
us_stocks,1d,macd_cross,BNY,2020s,1657,-0.6204739625040943,-0.1360494125073477,-3.7110019496048032
us_stocks,1d,macd_cross,BR,2000s,504,0.044450900227460226,0.06975631141459382,13.240521997654188
us_stocks,1d,macd_cross,BR,2010s,2516,-0.7776374199858858,-0.12270553237318449,-2.076470215502341
us_stocks,1d,macd_cross,BR,2020s,1657,-0.06717629393813554,0.006117245733500365,5.519812452588902
us_stocks,1d,macd_cross,BRK.B,2000s,1762,-0.2710764324797197,-0.034221207577870505,-1.8585302221557605
us_stocks,1d,macd_cross,BRK.B,2010s,2516,-0.7172724426694925,-0.09707437194821211,-4.410107697442577
us_stocks,1d,macd_cross,BRK.B,2020s,1657,-0.2641885236745923,-0.03317588362801005,5.682061302949998
us_stocks,1d,macd_cross,BRO,2000s,1762,-0.2871202841972386,-0.03756059716647353,-3.864900390135817
us_stocks,1d,macd_cross,BRO,2010s,2516,-0.8155657352950536,-0.11484327805544337,-3.675314876217298
us_stocks,1d,macd_cross,BRO,2020s,1657,-0.11360788403518694,-0.0028589967647953962,6.606659857417545
us_stocks,1d,macd_cross,BSX,2000s,1762,-0.02378588206603886,0.03273007815539186,-4.554844985572193
us_stocks,1d,macd_cross,BSX,2010s,2516,-0.9828846070856686,-0.19716794654060665,-16.04866164762609
us_stocks,1d,macd_cross,BSX,2020s,1658,-0.48687990650603846,-0.07767576027242928,-11.418020967565242
us_stocks,1d,macd_cross,BWA,2000s,1762,-0.5083837393154435,-0.10829106877971784,-2.450116249131612
us_stocks,1d,macd_cross,BWA,2010s,2516,-0.16760467609546406,-0.01348943084237586,6.543713758528349
us_stocks,1d,macd_cross,BWA,2020s,1313,-0.18631148849658338,-0.013221950494303192,-5.019919614004805
us_stocks,1d,macd_cross,BX,2000s,504,-0.5586809533725536,-0.12168051526966972,-41.51730091159676
us_stocks,1d,macd_cross,BX,2010s,2516,-0.4958392459899442,-0.10477181296049554,1.0226079599348257
us_stocks,1d,macd_cross,BX,2020s,1657,0.05104963121714914,0.0764504795708576,22.500873605046987
us_stocks,1d,macd_cross,BXP,2000s,1762,-0.825733920332831,-0.2155426551837717,-22.433238444500866
us_stocks,1d,macd_cross,BXP,2010s,2516,-0.414742631889836,-0.0578134884621615,-0.37518705425470916
us_stocks,1d,macd_cross,BXP,2020s,1657,-0.1250200462683797,0.00218925963524097,-4.08541434891881
us_stocks,1d,macd_cross,C,2000s,1762,0.07156459759061039,0.12657152558744622,-1.073408668550856
us_stocks,1d,macd_cross,C,2010s,2516,-0.24423851353123213,-0.03197178991565508,2.5731275409701286
us_stocks,1d,macd_cross,C,2020s,1657,-0.10427158072653171,0.013187212056024133,9.930183911507305
us_stocks,1d,macd_cross,CA,2000s,1803,-0.14057095066057382,-0.007145083762873261,-2.704949013187906
us_stocks,1d,macd_cross,CA,2010s,2262,-0.43847455361757837,-0.06538375756900539,-14.52728530846493
us_stocks,1d,macd_cross,CAG,2000s,1762,0.36324515412061115,0.0742854361447911,12.883525857958714
us_stocks,1d,macd_cross,CAG,2010s,2516,-0.5165319596214768,-0.07888883261838919,-4.947936376826602
us_stocks,1d,macd_cross,CAG,2020s,1631,-0.2153371184588953,-0.020383384340032396,-11.514054525526467
us_stocks,1d,macd_cross,CAH,2000s,1762,-0.014081409312347151,0.02693644883420776,-2.6451410403859734
us_stocks,1d,macd_cross,CAH,2010s,2516,-0.4915225227338577,-0.07300367938707708,-5.626307422858171
us_stocks,1d,macd_cross,CAH,2020s,1657,-0.5876676744114501,-0.12719359691199128,4.856143251502431
us_stocks,1d,macd_cross,CARR,2020s,1404,-0.4564055894175062,-0.08208427718072375,-3.4231280408457248
us_stocks,1d,macd_cross,CASY,2000s,1762,-0.9990059957126255,-0.25128758508160054,-30.240975589839476
us_stocks,1d,macd_cross,CASY,2010s,2516,-0.766329257061887,-0.12973585021145162,-5.083263656232008
us_stocks,1d,macd_cross,CASY,2020s,1657,-0.8679916346689939,-0.22288575132320498,-10.398947855246204
us_stocks,1d,macd_cross,CAT,2000s,1762,-0.14362967132773308,-0.0056687860130784085,11.055153575733764
us_stocks,1d,macd_cross,CAT,2010s,2516,-0.10416849731974591,-0.000863451012507177,9.310926378488203
us_stocks,1d,macd_cross,CAT,2020s,1657,-0.6886802998621775,-0.17424590014802166,0.7340851940256334
us_stocks,1d,macd_cross,CB,2000s,1762,-0.4090133095534819,-0.07746386243470083,-6.046315111849711
us_stocks,1d,macd_cross,CB,2010s,2516,-1.2560323766104895,-0.16850325817037237,-14.421302132991144
us_stocks,1d,macd_cross,CB,2020s,1657,-0.28364647204522137,-0.04079731055965108,5.5196717056684985
us_stocks,1d,macd_cross,CBOE,2010s,2264,-0.7782004627099685,-0.12618054989726857,-1.6138243266773038
us_stocks,1d,macd_cross,CBOE,2020s,1657,-0.5987335487473694,-0.11817540647201241,-6.077020075101006
us_stocks,1d,macd_cross,CBRE,2000s,1259,-1.0792457394415114,-0.36900637471495246,-59.361590187080296
us_stocks,1d,macd_cross,CBRE,2010s,2516,-0.17912890219885858,-0.016761700459570816,9.549116439236494
us_stocks,1d,macd_cross,CBRE,2020s,1657,-0.3547906509649497,-0.0662124409526732,0.3479387370420141
us_stocks,1d,macd_cross,CCI,2000s,1762,-0.6507576553369814,-0.2071640731754114,0.10847613173388826
us_stocks,1d,macd_cross,CCI,2010s,2516,-0.7902631893402192,-0.11492353082165296,-4.617881479098019
us_stocks,1d,macd_cross,CCI,2020s,1657,0.2049248889242152,0.07016511084863597,6.720804894466379
us_stocks,1d,macd_cross,CCL,2000s,1762,-0.08189060995998715,0.01413563235246662,6.109195765168739
us_stocks,1d,macd_cross,CCL,2010s,2516,-0.5198214052088479,-0.08386290261217111,-7.188536866272796
us_stocks,1d,macd_cross,CCL,2020s,1657,0.5033578753955975,0.39557022424606414,50.83566952659066
us_stocks,1d,macd_cross,CDNS,2000s,1762,-0.19250084282433103,-0.008707179442434598,-8.12378276624081
us_stocks,1d,macd_cross,CDNS,2010s,2516,-0.8947246584382909,-0.18603200698301925,-5.618640771118654
us_stocks,1d,macd_cross,CDNS,2020s,1657,-0.7109327588600665,-0.18872236170231727,-5.945629060752875
us_stocks,1d,macd_cross,CDW,2010s,1509,-0.8616042106372231,-0.17636740531172168,3.4830841495055536
us_stocks,1d,macd_cross,CDW,2020s,1657,-0.11602995518082691,0.0034846584936756297,1.2176946908728223
us_stocks,1d,macd_cross,CE,2000s,1007,-0.5074049425240924,-0.1344265883166338,-9.647738555749823
us_stocks,1d,macd_cross,CE,2010s,2516,-0.511714276411427,-0.10168400577678649,-2.92082740521507
us_stocks,1d,macd_cross,CE,2020s,1313,0.4264587538775979,0.18405851437311194,19.301659870966827
us_stocks,1d,macd_cross,CF,2000s,1007,-0.7532835223352994,-0.3216654352284962,-7.472965615344281
us_stocks,1d,macd_cross,CF,2010s,2516,-0.6365888063671218,-0.14356976278262568,-12.715332587845943
us_stocks,1d,macd_cross,CF,2020s,1657,-0.453487775509767,-0.10102949225088897,-1.7492741360077306
us_stocks,1d,macd_cross,CFG,2010s,1257,0.03438270730797176,0.032990398173757374,13.116929704357021
us_stocks,1d,macd_cross,CFG,2020s,1657,-0.3474619577056124,-0.06526091665944378,0.07847318240613177
us_stocks,1d,macd_cross,CHD,2000s,1762,-1.03859247154884,-0.16787211993512496,-11.941805976854893
us_stocks,1d,macd_cross,CHD,2010s,2516,-1.035471099495122,-0.14605020667129764,-7.107277705452378
us_stocks,1d,macd_cross,CHD,2020s,1657,-0.227348264341508,-0.0262337002507127,1.2304124363682691
us_stocks,1d,macd_cross,CHRW,2000s,1762,-0.6034730218809192,-0.14025665856881298,-5.551142804140246
us_stocks,1d,macd_cross,CHRW,2010s,2516,-0.6356422008292579,-0.08950167329546688,-10.600933594505861
us_stocks,1d,macd_cross,CHRW,2020s,1657,-0.6226206590385974,-0.12974724232671941,-10.822803561519626
us_stocks,1d,macd_cross,CHTR,2010s,2264,-1.2049012086759474,-0.2640555192971561,-13.362761949315908
us_stocks,1d,macd_cross,CHTR,2020s,1657,0.2517469922809837,0.09870090791812003,4.467144549818942
us_stocks,1d,macd_cross,CI,2000s,1762,-0.09343029419317236,0.03253759922215971,13.573459735641466
us_stocks,1d,macd_cross,CI,2010s,2516,-0.9097822660435844,-0.17081809677090587,-11.29695575655434
us_stocks,1d,macd_cross,CI,2020s,1657,-0.622180723312178,-0.12272556394642631,-15.28451244047797
us_stocks,1d,macd_cross,CIEN,2000s,1754,-0.0893286733637691,0.043710136725346516,-4.657796526992972
us_stocks,1d,macd_cross,CINF,2000s,1762,-0.22074318474131932,-0.02311409752297544,-6.955976941719355
us_stocks,1d,macd_cross,CINF,2010s,2516,-0.7352790447037771,-0.10608205279905514,-1.9843918239343696
us_stocks,1d,macd_cross,CINF,2020s,1657,-0.4324149530680672,-0.08282410887281078,-5.091278964314309
us_stocks,1d,macd_cross,CL,2000s,1762,-0.49000305852903475,-0.06793464506728042,-4.007656166785259
us_stocks,1d,macd_cross,CL,2010s,2516,-0.8004372762109349,-0.08791259411641128,-7.905360467377424
us_stocks,1d,macd_cross,CL,2020s,1657,-0.15098800079626437,-0.01212410063632885,3.3423004776458587
us_stocks,1d,macd_cross,CLF,2000s,1762,-0.37065039122611854,-0.09203899929884152,20.029101681955044
us_stocks,1d,macd_cross,CLF,2010s,1069,0.5254541214643348,0.2733023462969638,30.718114842605804
us_stocks,1d,macd_cross,CLX,2000s,1762,-0.2742714948236431,-0.031112368186060113,1.1525230246405418
us_stocks,1d,macd_cross,CLX,2010s,2516,-0.4718706840882293,-0.05546255516307852,1.5271918759897076
us_stocks,1d,macd_cross,CLX,2020s,1657,-0.346754347388448,-0.046945579816686234,-9.930450767377382
us_stocks,1d,macd_cross,CMCSA,2000s,1762,-0.47376690707110486,-0.08590555911896658,-14.432841010055734
us_stocks,1d,macd_cross,CMCSA,2010s,2516,-0.5969845893927433,-0.09521237393064275,0.801744341502042
us_stocks,1d,macd_cross,CMCSA,2020s,1657,-0.24027769729543114,-0.02685050599358929,-8.371268247228063
us_stocks,1d,macd_cross,CME,2000s,1510,-0.6548295506311319,-0.189553617445128,-4.594663244567524
us_stocks,1d,macd_cross,CME,2010s,2516,-0.4991471276152507,-0.07807289102005832,-0.3617639219690588
us_stocks,1d,macd_cross,CME,2020s,1657,-0.33242828095792304,-0.0508088606736139,-1.8670276236879528
us_stocks,1d,macd_cross,CMG,2000s,756,-0.9170464664253603,-0.27365602424917956,-31.427781290424925
us_stocks,1d,macd_cross,CMG,2010s,2516,-0.7271542688662205,-0.1697079003080888,-5.314584493301713
us_stocks,1d,macd_cross,CMG,2020s,1657,-0.11054089672776586,0.009347241951792373,8.604905945273828
us_stocks,1d,macd_cross,CMI,2000s,1762,-0.7467174070210284,-0.23962111625334814,-11.255675925265784
us_stocks,1d,macd_cross,CMI,2010s,2516,-0.46617127316095547,-0.08591980902663665,0.4307319562562098
us_stocks,1d,macd_cross,CMI,2020s,1657,-0.5576472906532969,-0.12346814531126471,0.15025322206062935
us_stocks,1d,macd_cross,CMS,2000s,1762,0.07359428813978142,0.05487341509867383,13.495157663602374
us_stocks,1d,macd_cross,CMS,2010s,2516,-1.085238590888326,-0.13687069570589672,-6.425478704313544
us_stocks,1d,macd_cross,CMS,2020s,1657,-0.23736017330668394,-0.027450530651255134,-0.7359809222299326
us_stocks,1d,macd_cross,CNC,2000s,1762,-0.311094403935541,-0.048283252447966385,-1.1583335102496917
us_stocks,1d,macd_cross,CNC,2010s,2516,-0.8514069469914302,-0.2096036088631017,-9.560972267992497
us_stocks,1d,macd_cross,CNC,2020s,1657,-0.37472233365295365,-0.06310908973461637,-8.177285517607679
us_stocks,1d,macd_cross,CNP,2000s,1762,0.043669652831941526,0.0472129421171259,14.316451931352981
us_stocks,1d,macd_cross,CNP,2010s,2516,-1.0026137383354916,-0.13552307178026068,-12.555043180701174
us_stocks,1d,macd_cross,CNP,2020s,1657,-0.20662955645179606,-0.022002397052771405,2.6074135659253104
us_stocks,1d,macd_cross,CNX,2000s,1762,-0.4364774471415362,-0.1166072700571974,3.3218502520946607
us_stocks,1d,macd_cross,CNX,2010s,1553,0.3164023543713818,0.1465434345128287,8.83688735917334
us_stocks,1d,macd_cross,COF,2000s,1762,-0.3143563029867963,-0.04799292990641546,-2.4544236620771076
us_stocks,1d,macd_cross,COF,2010s,2516,-0.674407118376932,-0.11984624772346208,-9.756168741355433
us_stocks,1d,macd_cross,COF,2020s,1657,-0.34704685102446603,-0.06530919234228216,0.2710575403447454
us_stocks,1d,macd_cross,COHR,2000s,1762,-0.34616789580227636,-0.07141572776838956,3.566805190986467
us_stocks,1d,macd_cross,COHR,2010s,2516,-0.3062450071600882,-0.04940530390495179,-0.8020719056631522
us_stocks,1d,macd_cross,COHR,2020s,1657,-0.5821726480330572,-0.2111009849546852,-0.38999275689186824
us_stocks,1d,macd_cross,COIN,2020s,1152,0.2603216481084716,0.3496856013727513,44.84904967825411
us_stocks,1d,macd_cross,COO,2000s,1762,-0.08967843040691686,0.011528466537362503,6.706082897747665
us_stocks,1d,macd_cross,COO,2010s,2516,-0.871030236282555,-0.16092572239789726,-4.803461466523302
