class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,ACGL,0.0,floor,0.14391532616090674,-0.011500969139287998,-0.14635601759035471,0.16471986654600845,-0.2940407389544957,0.48944009143977285,56.87610199585735,0.4458298230834035
us_stocks,1d,ibs,ACGL,0.25,floor,0.1502621384034184,-0.005154156896776341,-0.1463560175903545,0.1707437182912191,-0.2636831625951397,0.569858677833486,42.65707649689301,0.5843723673125526
us_stocks,1d,ibs,ACGL,0.5,floor,0.15431941396021065,-0.0010968813399840904,-0.14635601759035477,0.18755834198277477,-0.32109658332240965,0.48060123332193844,28.438050997928674,0.7229149115417017
us_stocks,1d,ibs,ACGL,0.75,floor,0.15604746205750342,0.0006311667573086766,-0.14635601759035446,0.2126188546888158,-0.4191585603799276,0.37228742725917646,14.219025498964337,0.8614574557708509
us_stocks,1d,ibs,ACGL,1.0,floor,0.15541629530019474,0.0,,0.24339136077823306,-0.5383978058147822,0.2886644292039714,0.0,1.0
us_stocks,1d,ibs,ACGL,0.4458298230834035,const,0.0743990958977252,-0.08101719940246954,-0.7157128478309411,0.10851112731578849,-0.2713230688419881,0.27420851538817514,0.0,0.4458298230834035
us_stocks,1d,ibs,ACN,0.0,floor,0.1593039055201797,0.04763763692068923,0.10879533163807721,0.19204155739587048,-0.3105963499399468,0.5128969015604363,55.00012153521068,0.4247683235046335
us_stocks,1d,ibs,ACN,0.25,floor,0.1515542351371344,0.039887966537643926,0.10879533163807749,0.19853368159086132,-0.38096641474866577,0.3978152122336531,41.250091151408014,0.5685762426284752
us_stocks,1d,ibs,ACN,0.5,floor,0.14098614217358962,0.029319873574099153,0.10879533163807725,0.21669073779659498,-0.48279106277257977,0.29202309869601206,27.50006076760534,0.7123841617523168
us_stocks,1d,ibs,ACN,0.75,floor,0.12766318705660717,0.015996918457116704,0.1087953316380775,0.24392154297942795,-0.5923425037169379,0.21552258407175431,13.75003038380267,0.8561920808761584
us_stocks,1d,ibs,ACN,1.0,floor,0.11166626859949047,0.0,,0.2775682845245801,-0.6817921021603361,0.16378345869021238,0.0,1.0
